treebank_id,lam,n_sentences,prob_adv_word,prob_adv_head,max_prob_adv,rank_sep,magnitude_sep,delta_word,delta_head,med_rel_word,med_rel_head
et_edt,0.0,3871,0.7437354688710928,0.6614569878584345,0.7437354688710928,-0.16455696202531644,0.09710586443259714,-0.4874709377421855,-0.32291397571686903,0.13366336633663364,0.23076923076923078
et_edt,0.1,3871,0.7317230689744252,0.6556445362955309,0.7317230689744252,-0.15215706535778867,0.09027373325567847,-0.4634461379488504,-0.31128907259106176,0.11764705882352941,0.20792079207920788
et_edt,0.2,3871,0.726685610953242,0.6449237923017308,0.726685610953242,-0.16352363730302244,0.06410256410256421,-0.4533712219064841,-0.28984758460346166,0.1025641025641025,0.1666666666666667
et_edt,0.3,3871,0.7148023766468613,0.6387238439679669,0.7148023766468613,-0.15215706535778867,0.07575757575757579,-0.42960475329372255,-0.2774476879359339,0.09090909090909084,0.16666666666666663
et_edt,0.4,3871,0.6994316714027383,0.6327822268147766,0.6994316714027383,-0.13329888917592353,0.06562500000000006,-0.39886334280547664,-0.2655644536295531,0.075,0.14062500000000006
et_edt,0.5,3871,0.6812193231723069,0.6291655902867476,0.6812193231723069,-0.10410746577111857,0.05749668288367968,-0.3624386463446138,-0.25833118057349524,0.060150375939849676,0.11764705882352935
et_edt,0.6,3871,0.6706277447687936,0.6210281580986825,0.6706277447687936,-0.09919917334022213,0.04425594689286386,-0.34125548953758716,-0.24205631619736503,0.046653144016227124,0.09090909090909098
et_edt,0.7,3871,0.6513820718160682,0.6108240764660294,0.6513820718160682,-0.0811159907000775,0.03296413502109701,-0.3027641436321364,-0.2216481529320589,0.029535864978902926,0.06249999999999994
et_edt,0.8,3871,0.6167656936192198,0.5877034358047016,0.6167656936192198,-0.05812451562903645,-0.009740259740259763,-0.2335313872384397,-0.17540687160940324,0.009740259740259763,0.0
et_edt,0.9,3871,0.5762076982691811,0.5674244381296822,0.5762076982691811,-0.01756652027899766,0.0,-0.15241539653836217,-0.1348488762593645,0.0,0.0
eu_bdt,0.0,3590,0.851949860724234,0.752924791086351,0.851949860724234,-0.1980501392757661,0.1515151515151515,-0.703899721448468,-0.5058495821727019,0.18181818181818182,0.3333333333333333
eu_bdt,0.1,3590,0.8367688022284122,0.7396935933147633,0.8367688022284122,-0.19415041782729808,0.14367816091954022,-0.6735376044568245,-0.47938718662952645,0.16666666666666663,0.31034482758620685
eu_bdt,0.2,3590,0.8264623955431755,0.7328690807799443,0.8264623955431755,-0.18718662952646237,0.13761786527149653,-0.6529247910863509,-0.46573816155988856,0.14809642044278912,0.28571428571428564
eu_bdt,0.3,3590,0.8128133704735376,0.7275766016713092,0.8128133704735376,-0.17047353760445677,0.13427109974424542,-0.6256267409470752,-0.4551532033426184,0.1304347826086957,0.2647058823529411
eu_bdt,0.4,3590,0.8012534818941505,0.7206128133704736,0.8012534818941505,-0.16128133704735376,0.12097694590276187,-0.6025069637883008,-0.44122562674094706,0.10979228486646891,0.23076923076923078
eu_bdt,0.5,3590,0.7779944289693593,0.702924791086351,0.7779944289693593,-0.1501392757660167,0.07575757575757579,-0.5559888579387187,-0.40584958217270195,0.09090909090909093,0.1666666666666667
eu_bdt,0.6,3590,0.7530640668523677,0.6845403899721448,0.7530640668523677,-0.13704735376044574,0.09531523192430319,-0.5061281337047354,-0.36908077994428967,0.07135143474236344,0.16666666666666663
eu_bdt,0.7,3590,0.7210306406685236,0.6637883008356545,0.7210306406685236,-0.11448467966573816,0.0523809523809524,-0.44206128133704736,-0.3275766016713092,0.0476190476190476,0.1
eu_bdt,0.8,3590,0.6675487465181058,0.6289693593314764,0.6675487465181058,-0.07715877437325908,0.014469162597214792,-0.3350974930362117,-0.25793871866295265,0.020618556701030855,0.03508771929824565
eu_bdt,0.9,3590,0.6066852367688023,0.5816155988857938,0.6066852367688023,-0.05013927576601673,0.0,-0.21337047353760447,-0.16323119777158773,0.0,0.0
fa_seraji,0.0,3695,0.7009472259810555,0.6193504736129906,0.7009472259810555,-0.16319350473612992,0.013316033870527197,-0.401894451962111,-0.23870094722598106,0.10714285714285708,0.12045889101338428
fa_seraji,0.1,3695,0.6989174560216509,0.620297699594046,0.6989174560216509,-0.1572395128552097,0.017289181935417078,-0.39783491204330174,-0.24059539918809203,0.09550045913682283,0.1127896410722399
